X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.228000e-03,2.000000e-06
0,-3.60e-01,-5.20e-01,
1,-4.20e-01,-4.40e-01,
2,-3.80e-01,-4.60e-01,
3,-4.40e-01,-5.20e-01,
4,-3.80e-01,-5.00e-01,
5,-4.40e-01,-4.40e-01,
6,-4.00e-01,-5.00e-01,
7,-4.60e-01,-4.40e-01,
8,-4.00e-01,-5.00e-01,
9,-4.60e-01,-4.40e-01,
10,-4.00e-01,-5.00e-01,
11,-4.60e-01,-4.40e-01,
12,-4.20e-01,-4.40e-01,
13,-4.80e-01,-5.00e-01,
14,-4.80e-01,-5.00e-01,
15,-4.20e-01,-4.40e-01,
16,-4.80e-01,-4.40e-01,
17,-4.20e-01,-5.00e-01,
18,-4.40e-01,-4.40e-01,
19,-5.00e-01,-5.00e-01,
20,-4.40e-01,-4.40e-01,
21,-5.00e-01,-5.00e-01,
22,-5.00e-01,-4.40e-01,
23,-4.40e-01,-5.00e-01,
24,-5.00e-01,-4.40e-01,
25,-4.40e-01,-5.00e-01,
26,-4.60e-01,-4.40e-01,
27,-5.00e-01,-4.80e-01,
28,-4.60e-01,-4.80e-01,
29,-5.20e-01,-4.20e-01,
30,-4.60e-01,-5.00e-01,
31,-5.20e-01,-4.20e-01,
32,-5.20e-01,-4.80e-01,
33,-4.60e-01,-4.20e-01,
34,-4.60e-01,-4.80e-01,
35,-5.20e-01,-4.20e-01,
36,-4.60e-01,-4.80e-01,
37,-5.20e-01,-4.20e-01,
38,-4.60e-01,-4.80e-01,
39,-5.20e-01,-4.20e-01,
40,-5.20e-01,-4.80e-01,
41,-4.60e-01,-4.20e-01,
42,-5.20e-01,-4.80e-01,
43,-4.80e-01,-4.20e-01,
44,-5.20e-01,-4.20e-01,
45,-4.60e-01,-4.80e-01,
46,-4.60e-01,-4.20e-01,
47,-5.40e-01,-4.80e-01,
48,-4.80e-01,-4.20e-01,
49,-5.40e-01,-4.80e-01,
50,-4.80e-01,-4.20e-01,
51,-5.40e-01,-4.80e-01,
52,-4.80e-01,-4.80e-01,
53,-5.40e-01,-4.00e-01,
54,-4.80e-01,-4.60e-01,
55,-5.40e-01,-4.00e-01,
56,-5.40e-01,-4.60e-01,
57,-4.60e-01,-4.00e-01,
58,-4.80e-01,-4.60e-01,
59,-5.40e-01,-4.00e-01,
60,-5.20e-01,-4.60e-01,
61,-4.60e-01,-4.00e-01,
62,-5.20e-01,-4.60e-01,
63,-4.60e-01,-4.00e-01,
64,-5.40e-01,-4.00e-01,
65,-4.60e-01,-4.60e-01,
66,-4.80e-01,-4.00e-01,
67,-5.40e-01,-4.60e-01,
68,-4.80e-01,-4.00e-01,
69,-5.40e-01,-4.60e-01,
70,-4.80e-01,-4.00e-01,
71,-5.40e-01,-4.60e-01,
72,-4.80e-01,-4.00e-01,
73,-5.40e-01,-4.60e-01,
74,-4.80e-01,-4.00e-01,
75,-5.40e-01,-4.60e-01,
76,-5.40e-01,-4.60e-01,
77,-4.80e-01,-3.80e-01,
78,-4.80e-01,-4.00e-01,
79,-5.40e-01,-4.40e-01,
80,-4.80e-01,-4.40e-01,
81,-5.40e-01,-3.80e-01,
82,-4.80e-01,-4.40e-01,
83,-5.40e-01,-3.80e-01,
84,-4.80e-01,-4.40e-01,
85,-5.40e-01,-3.80e-01,
86,-4.80e-01,-4.40e-01,
87,-5.40e-01,-3.80e-01,
88,-5.40e-01,-4.40e-01,
89,-4.80e-01,-3.80e-01,
90,-5.40e-01,-4.40e-01,
91,-4.80e-01,-3.80e-01,
92,-4.80e-01,-3.80e-01,
93,-5.40e-01,-4.40e-01,
94,-4.80e-01,-3.80e-01,
95,-5.40e-01,-4.40e-01,
96,-5.40e-01,-3.80e-01,
97,-4.80e-01,-4.40e-01,
98,-5.40e-01,-3.80e-01,
99,-4.80e-01,-4.40e-01,
100,-4.80e-01,-3.80e-01,
101,-5.40e-01,-4.40e-01,
102,-4.80e-01,-3.80e-01,
103,-5.40e-01,-4.40e-01,
104,-5.40e-01,-3.80e-01,
105,-4.80e-01,-4.40e-01,
106,-4.80e-01,-4.20e-01,
107,-5.40e-01,-3.60e-01,
108,-5.40e-01,-4.20e-01,
109,-4.80e-01,-3.60e-01,
110,-4.80e-01,-3.60e-01,
111,-5.40e-01,-4.40e-01,
112,-4.80e-01,-4.20e-01,
113,-5.40e-01,-3.60e-01,
114,-4.80e-01,-4.20e-01,
115,-5.40e-01,-3.60e-01,
116,-5.40e-01,-4.20e-01,
117,-4.80e-01,-3.60e-01,
118,-5.40e-01,-3.60e-01,
119,-4.80e-01,-4.20e-01,
120,-4.80e-01,-4.20e-01,
121,-5.40e-01,-3.60e-01,
122,-4.80e-01,-3.60e-01,
123,-5.40e-01,-4.20e-01,
124,-5.40e-01,-3.60e-01,
125,-4.80e-01,-4.20e-01,
126,-5.40e-01,-3.60e-01,
127,-4.80e-01,-4.20e-01,
128,-5.40e-01,-3.60e-01,
129,-4.80e-01,-4.20e-01,
130,-4.80e-01,-3.40e-01,
131,-5.40e-01,-4.20e-01,
132,-5.40e-01,-4.00e-01,
133,-4.80e-01,-3.60e-01,
134,-5.40e-01,-3.40e-01,
135,-4.80e-01,-4.20e-01,
136,-5.40e-01,-4.00e-01,
137,-4.80e-01,-3.40e-01,
138,-4.80e-01,-4.00e-01,
139,-5.40e-01,-3.40e-01,
140,-4.80e-01,-4.00e-01,
141,-5.40e-01,-3.40e-01,
142,-5.40e-01,-4.00e-01,
143,-4.80e-01,-3.40e-01,
144,-5.40e-01,-4.00e-01,
145,-4.80e-01,-3.40e-01,
146,-5.40e-01,-3.40e-01,
147,-4.80e-01,-4.00e-01,
148,-5.40e-01,-3.40e-01,
