X,CH1,CH2,Start,Increment,
Sequence,Volt,Volt,-1.228000e-03,2.000000e-06
0,-3.00e-01,-4.60e-01,
1,-3.80e-01,-5.20e-01,
2,-3.40e-01,-5.20e-01,
3,-4.00e-01,-4.40e-01,
4,-3.60e-01,-4.60e-01,
5,-4.20e-01,-5.20e-01,
6,-3.60e-01,-5.20e-01,
7,-4.40e-01,-4.60e-01,
8,-3.80e-01,-4.60e-01,
9,-4.40e-01,-5.20e-01,
10,-4.00e-01,-5.00e-01,
11,-4.60e-01,-4.40e-01,
12,-4.00e-01,-5.00e-01,
13,-4.60e-01,-4.40e-01,
14,-4.60e-01,-5.00e-01,
15,-4.00e-01,-4.40e-01,
16,-4.60e-01,-4.40e-01,
17,-4.00e-01,-5.00e-01,
18,-4.20e-01,-4.40e-01,
19,-4.80e-01,-5.00e-01,
20,-4.20e-01,-4.40e-01,
21,-4.80e-01,-5.00e-01,
22,-4.40e-01,-4.40e-01,
23,-5.00e-01,-5.00e-01,
24,-4.40e-01,-4.40e-01,
25,-5.00e-01,-5.00e-01,
26,-4.40e-01,-4.40e-01,
27,-5.00e-01,-5.00e-01,
28,-5.00e-01,-5.00e-01,
29,-4.40e-01,-4.20e-01,
30,-5.00e-01,-4.40e-01,
31,-4.40e-01,-5.00e-01,
32,-5.00e-01,-4.40e-01,
33,-4.60e-01,-4.80e-01,
34,-4.60e-01,-5.00e-01,
35,-5.20e-01,-4.40e-01,
36,-4.60e-01,-4.80e-01,
37,-5.20e-01,-4.20e-01,
38,-5.20e-01,-4.80e-01,
39,-4.60e-01,-4.20e-01,
40,-4.60e-01,-4.80e-01,
41,-5.20e-01,-4.20e-01,
42,-5.20e-01,-4.80e-01,
43,-4.60e-01,-4.20e-01,
44,-5.20e-01,-4.80e-01,
45,-4.60e-01,-4.20e-01,
46,-5.20e-01,-4.80e-01,
47,-4.60e-01,-4.20e-01,
48,-4.80e-01,-4.80e-01,
49,-5.20e-01,-4.20e-01,
50,-5.20e-01,-4.20e-01,
51,-4.60e-01,-4.80e-01,
52,-5.20e-01,-4.20e-01,
53,-4.80e-01,-4.80e-01,
54,-4.80e-01,-4.20e-01,
55,-5.40e-01,-4.80e-01,
56,-4.80e-01,-4.80e-01,
57,-5.40e-01,-4.20e-01,
58,-4.80e-01,-4.20e-01,
59,-5.40e-01,-4.80e-01,
60,-5.40e-01,-4.60e-01,
